5.804311774461012874e-01,8.424543946932061544e-01,4.560530679933663123e-01,1.655058043117747957e+00,8.606965174129328489e-01,8.374792703150859552e-01,1.441127694859034136e+00,7.512437810945300498e-01,9.170812603648386130e-01,5.290215588723015117e-01
-4.195688225538987126e-01,-1.575456053067938456e-01,4.560530679933663123e-01,1.655058043117747957e+00,8.606965174129328489e-01,8.374792703150859552e-01,1.441127694859034136e+00,7.512437810945300498e-01,-8.291873963516138701e-02,-4.709784411276984883e-01
5.804311774461012874e-01,-1.575456053067938456e-01,1.456053067993366312e+00,1.655058043117747957e+00,1.860696517412932849e+00,8.374792703150859552e-01,1.441127694859034136e+00,7.512437810945300498e-01,9.170812603648386130e-01,5.290215588723015117e-01
-4.195688225538987126e-01,-1.575456053067938456e-01,1.456053067993366312e+00,1.655058043117747957e+00,8.606965174129328489e-01,8.374792703150859552e-01,1.441127694859034136e+00,7.512437810945300498e-01,-8.291873963516138701e-02,-4.709784411276984883e-01
5.804311774461012874e-01,8.424543946932061544e-01,1.456053067993366312e+00,1.655058043117747957e+00,8.606965174129328489e-01,8.374792703150859552e-01,1.441127694859034136e+00,7.512437810945300498e-01,9.170812603648386130e-01,-4.709784411276984883e-01
-4.195688225538987126e-01,-1.575456053067938456e-01,1.456053067993366312e+00,1.655058043117747957e+00,8.606965174129328489e-01,8.374792703150859552e-01,1.441127694859034136e+00,7.512437810945300498e-01,-8.291873963516138701e-02,-4.709784411276984883e-01
-4.195688225538987126e-01,-1.575456053067938456e-01,4.560530679933663123e-01,1.655058043117747957e+00,8.606965174129328489e-01,8.374792703150859552e-01,1.441127694859034136e+00,7.512437810945300498e-01,-8.291873963516138701e-02,-4.709784411276984883e-01
-1.419568822553898713e+00,-1.157545605306793846e+00,-5.439469320066336877e-01,-3.449419568822520432e-01,-1.393034825870671511e-01,-1.162520729684914045e+00,-5.588723051409658638e-01,-2.487562189054699502e-01,-1.082918739635161387e+00,-1.470978441127698488e+00
-1.419568822553898713e+00,-2.157545605306793846e+00,-3.543946932006633688e+00,-4.344941956882252043e+00,-5.139303482587067151e+00,-5.162520729684914045e+00,-4.558872305140965864e+00,-3.248756218905469950e+00,-3.082918739635161387e+00,-1.470978441127698488e+00
-2.419568822553898713e+00,-3.157545605306793846e+00,-4.543946932006633688e+00,-6.344941956882252043e+00,-7.139303482587067151e+00,-6.162520729684914045e+00,-5.558872305140965864e+00,-5.248756218905469950e+00,-4.082918739635161387e+00,-3.470978441127698488e+00
-2.419568822553898713e+00,-2.157545605306793846e+00,-1.543946932006633688e+00,-2.344941956882252043e+00,-1.139303482587067151e+00,-1.162520729684914045e+00,-1.558872305140965864e+00,-1.248756218905469950e+00,-1.082918739635161387e+00,-2.470978441127698488e+00
-4.195688225538987126e-01,-1.575456053067938456e-01,-5.439469320066336877e-01,-1.344941956882252043e+00,-1.139303482587067151e+00,-1.162520729684914045e+00,-5.588723051409658638e-01,-2.487562189054699502e-01,-8.291873963516138701e-02,-4.709784411276984883e-01
5.804311774461012874e-01,8.424543946932061544e-01,4.560530679933663123e-01,-1.344941956882252043e+00,-1.393034825870671511e-01,-1.625207296849140448e-01,4.411276948590341362e-01,7.512437810945300498e-01,2.917081260364838613e+00,2.529021558872301512e+00
-4.195688225538987126e-01,-1.575456053067938456e-01,-5.439469320066336877e-01,-1.344941956882252043e+00,-1.393034825870671511e-01,-1.625207296849140448e-01,-5.588723051409658638e-01,7.512437810945300498e-01,1.917081260364838613e+00,1.529021558872301512e+00
-1.419568822553898713e+00,-1.575456053067938456e-01,-5.439469320066336877e-01,-1.344941956882252043e+00,-1.139303482587067151e+00,-1.162520729684914045e+00,-5.588723051409658638e-01,-2.487562189054699502e-01,-8.291873963516138701e-02,-4.709784411276984883e-01
-4.195688225538987126e-01,-1.575456053067938456e-01,4.560530679933663123e-01,-3.449419568822520432e-01,-1.393034825870671511e-01,-1.625207296849140448e-01,-5.588723051409658638e-01,-2.487562189054699502e-01,-8.291873963516138701e-02,-4.709784411276984883e-01
-2.419568822553898713e+00,-1.575456053067938456e-01,-5.439469320066336877e-01,-3.449419568822520432e-01,-1.393034825870671511e-01,-1.162520729684914045e+00,-5.588723051409658638e-01,-2.487562189054699502e-01,-1.082918739635161387e+00,-1.470978441127698488e+00
-1.419568822553898713e+00,-1.157545605306793846e+00,-5.439469320066336877e-01,-1.344941956882252043e+00,-1.139303482587067151e+00,-1.625207296849140448e-01,-5.588723051409658638e-01,-2.487562189054699502e-01,-8.291873963516138701e-02,-4.709784411276984883e-01
-4.195688225538987126e-01,8.424543946932061544e-01,4.560530679933663123e-01,-3.449419568822520432e-01,-1.393034825870671511e-01,-1.625207296849140448e-01,-5.588723051409658638e-01,-2.487562189054699502e-01,9.170812603648386130e-01,5.290215588723015117e-01
-1.419568822553898713e+00,-1.575456053067938456e-01,-5.439469320066336877e-01,-1.344941956882252043e+00,-1.139303482587067151e+00,-1.162520729684914045e+00,-1.558872305140965864e+00,-2.487562189054699502e-01,-8.291873963516138701e-02,-4.709784411276984883e-01
1.580431177446101287e+00,1.842454394693206154e+00,4.560530679933663123e-01,-3.449419568822520432e-01,-1.393034825870671511e-01,8.374792703150859552e-01,4.411276948590341362e-01,1.751243781094530050e+00,1.917081260364838613e+00,2.529021558872301512e+00
-1.419568822553898713e+00,-1.575456053067938456e-01,-5.439469320066336877e-01,-1.344941956882252043e+00,-1.139303482587067151e+00,-1.162520729684914045e+00,-5.588723051409658638e-01,-2.487562189054699502e-01,-8.291873963516138701e-02,-4.709784411276984883e-01
-1.419568822553898713e+00,-1.157545605306793846e+00,-5.439469320066336877e-01,-1.344941956882252043e+00,-1.393034825870671511e-01,-1.625207296849140448e-01,-5.588723051409658638e-01,-2.487562189054699502e-01,-8.291873963516138701e-02,-1.470978441127698488e+00
-1.419568822553898713e+00,-1.157545605306793846e+00,-5.439469320066336877e-01,-1.344941956882252043e+00,-1.139303482587067151e+00,-1.162520729684914045e+00,-1.558872305140965864e+00,-2.487562189054699502e-01,-8.291873963516138701e-02,-1.470978441127698488e+00
-1.419568822553898713e+00,-1.157545605306793846e+00,-5.439469320066336877e-01,-1.344941956882252043e+00,-1.139303482587067151e+00,-1.162520729684914045e+00,-5.588723051409658638e-01,-1.248756218905469950e+00,-1.082918739635161387e+00,-1.470978441127698488e+00
5.804311774461012874e-01,8.424543946932061544e-01,4.560530679933663123e-01,-1.344941956882252043e+00,-1.393034825870671511e-01,-1.625207296849140448e-01,-5.588723051409658638e-01,7.512437810945300498e-01,9.170812603648386130e-01,5.290215588723015117e-01
-1.419568822553898713e+00,-1.157545605306793846e+00,-5.439469320066336877e-01,-1.344941956882252043e+00,-1.139303482587067151e+00,-1.162520729684914045e+00,-1.558872305140965864e+00,-1.248756218905469950e+00,-1.082918739635161387e+00,-1.470978441127698488e+00
-3.419568822553898713e+00,-4.157545605306793846e+00,-4.543946932006633688e+00,-4.344941956882252043e+00,-4.139303482587067151e+00,-4.162520729684914045e+00,-3.558872305140965864e+00,-3.248756218905469950e+00,-3.082918739635161387e+00,-2.470978441127698488e+00
-2.419568822553898713e+00,-3.157545605306793846e+00,-4.543946932006633688e+00,-5.344941956882252043e+00,-5.139303482587067151e+00,-6.162520729684914045e+00,-4.558872305140965864e+00,-4.248756218905469950e+00,-3.082918739635161387e+00,-2.470978441127698488e+00
-1.419568822553898713e+00,-2.157545605306793846e+00,-2.543946932006633688e+00,-2.344941956882252043e+00,-2.139303482587067151e+00,-3.162520729684914045e+00,-2.558872305140965864e+00,-3.248756218905469950e+00,-2.082918739635161387e+00,-2.470978441127698488e+00
-1.419568822553898713e+00,-1.157545605306793846e+00,-5.439469320066336877e-01,-3.449419568822520432e-01,-1.139303482587067151e+00,-1.162520729684914045e+00,-5.588723051409658638e-01,-1.248756218905469950e+00,-2.082918739635161387e+00,-1.470978441127698488e+00
-1.419568822553898713e+00,-1.157545605306793846e+00,-5.439469320066336877e-01,-3.449419568822520432e-01,-1.393034825870671511e-01,-1.162520729684914045e+00,-5.588723051409658638e-01,-1.248756218905469950e+00,-1.082918739635161387e+00,-1.470978441127698488e+00
-1.419568822553898713e+00,-1.157545605306793846e+00,-5.439469320066336877e-01,-3.449419568822520432e-01,-1.393034825870671511e-01,-1.162520729684914045e+00,-5.588723051409658638e-01,-2.487562189054699502e-01,-1.082918739635161387e+00,-1.470978441127698488e+00
-1.419568822553898713e+00,-1.157545605306793846e+00,-5.439469320066336877e-01,-3.449419568822520432e-01,-1.393034825870671511e-01,-1.625207296849140448e-01,4.411276948590341362e-01,-2.487562189054699502e-01,-1.082918739635161387e+00,-1.470978441127698488e+00
-1.419568822553898713e+00,-1.157545605306793846e+00,4.560530679933663123e-01,6.550580431177479568e-01,-1.393034825870671511e-01,-1.625207296849140448e-01,4.411276948590341362e-01,-2.487562189054699502e-01,-1.082918739635161387e+00,-1.470978441127698488e+00
-1.419568822553898713e+00,-1.157545605306793846e+00,4.560530679933663123e-01,6.550580431177479568e-01,-1.393034825870671511e-01,-1.625207296849140448e-01,4.411276948590341362e-01,-2.487562189054699502e-01,-1.082918739635161387e+00,-2.470978441127698488e+00
-4.195688225538987126e-01,-1.575456053067938456e-01,4.560530679933663123e-01,6.550580431177479568e-01,-1.393034825870671511e-01,-1.625207296849140448e-01,4.411276948590341362e-01,-2.487562189054699502e-01,-8.291873963516138701e-02,-4.709784411276984883e-01
-1.419568822553898713e+00,-1.157545605306793846e+00,4.560530679933663123e-01,6.550580431177479568e-01,8.606965174129328489e-01,-1.625207296849140448e-01,4.411276948590341362e-01,-2.487562189054699502e-01,-8.291873963516138701e-02,-1.470978441127698488e+00
-4.195688225538987126e-01,-1.575456053067938456e-01,4.560530679933663123e-01,6.550580431177479568e-01,-1.393034825870671511e-01,-1.625207296849140448e-01,4.411276948590341362e-01,-2.487562189054699502e-01,-8.291873963516138701e-02,-4.709784411276984883e-01
-1.419568822553898713e+00,-1.157545605306793846e+00,4.560530679933663123e-01,6.550580431177479568e-01,8.606965174129328489e-01,-1.625207296849140448e-01,4.411276948590341362e-01,-2.487562189054699502e-01,-8.291873963516138701e-02,-1.470978441127698488e+00
-4.195688225538987126e-01,-1.575456053067938456e-01,4.560530679933663123e-01,6.550580431177479568e-01,-1.393034825870671511e-01,-1.625207296849140448e-01,4.411276948590341362e-01,-2.487562189054699502e-01,-8.291873963516138701e-02,-1.470978441127698488e+00
